bucket,BS_IVRMSE_x1000_Whole,BS_IVRMSE_x1000_<1,BS_IVRMSE_x1000_>1,BS_IVRMSE_x1000_>1.03,JD_IVRMSE_x1000_Whole,JD_IVRMSE_x1000_<1,JD_IVRMSE_x1000_>1,JD_IVRMSE_x1000_>1.03,Heston_IVRMSE_x1000_Whole,Heston_IVRMSE_x1000_<1,Heston_IVRMSE_x1000_>1,Heston_IVRMSE_x1000_>1.03,QLBS_IVRMSE_x1000_Whole,QLBS_IVRMSE_x1000_<1,QLBS_IVRMSE_x1000_>1,QLBS_IVRMSE_x1000_>1.03,RLOP_IVRMSE_x1000_Whole,RLOP_IVRMSE_x1000_<1,RLOP_IVRMSE_x1000_>1,RLOP_IVRMSE_x1000_>1.03,days_used,N_total
30d,127.2913495942489,124.23119988762632,128.68261726064802,133.6792393354272,99.34118587591473,165.62756417986535,41.73880906410542,43.328772337663025,135.7659264456188,226.26227282634275,57.216635400047274,59.478404310201036,406.76824248136313,393.48521185979416,412.76950549085745,412.1931679124671,21269.30958594737,21149.59884480049,21324.470736056366,21197.57087380117,1,98
7d,94.92103713396767,96.73228073674379,93.68066655245717,104.17655436652066,110.75165574672899,92.57514894157413,121.47657208833012,135.34520580744416,115.64182344163305,81.05801899891158,134.00526730083052,149.34368719943467,412.7433575175338,433.2602605540473,398.32112459746236,396.2933432538995,46996.16096781157,46208.526883844585,47519.594942241056,47575.353610517064,1,77
90d,106.99474797709412,162.25495860145497,62.663599665500115,63.260232941847406,106.9947787976004,162.25501798929227,62.663601159775915,63.26023447801162,31.644487600890365,53.41975496548536,8.065223432386606,8.144397402205799,462.9400468507783,509.51072511200215,437.51663681802086,436.9920046540368,8341.666293816033,8520.308628910874,8249.891779706368,8239.796544730612,1,137
