date,symbol,expiration,tau,bucket,strike,C_mid,sigma_mkt_b76,F,DF,r,moneyness_F,price_BS,price_JD,price_SV
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,105.0,27.651862926133308,0.156346875,132.705126950366,0.9980774668772272,0.04390000000000185,0.7912279081671939,27.651902683445883,27.659059893775517,27.66322262945445
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,110.0,22.66147559174717,0.156346875,132.705126950366,0.9980774668772272,0.04390000000000185,0.8289054276037269,22.662581218466897,22.692597595037316,22.71374451107113
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,115.0,17.675,0.23958801395595075,132.705126950366,0.9980774668772272,0.04390000000000185,0.86658294704026,17.686584689723997,17.77630184228514,17.816983672883897
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,120.0,13.015700922974895,0.3441365397593006,132.705126950366,0.9980774668772272,0.04390000000000185,0.904260466476793,12.801927953475307,13.001882710990607,13.035833275847697
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,122.0,11.169545989220442,0.3320063244605437,132.705126950366,0.9980774668772272,0.04390000000000185,0.9193314742514062,10.924011904194492,11.168490745868741,11.204202247075203
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,125.0,8.52031358858876,0.31354300017524506,132.705126950366,0.9980774668772272,0.04390000000000185,0.941937985913326,8.271641559442212,8.540993879882043,8.555144197517848
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,127.0,6.875,0.30206911202091724,132.705126950366,0.9980774668772272,0.04390000000000185,0.9570089936879392,6.6621802385698485,6.898445885097995,6.8948317420141345
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,130.0,4.759926254202624,0.29522078706417243,132.705126950366,0.9980774668772272,0.04390000000000185,0.9796155053498591,4.566420200879243,4.672944874433928,4.657146666323411
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,132.0,3.55,0.288774394265376,132.705126950366,0.9980774668772272,0.04390000000000185,0.9946865131244723,3.414747266402032,3.4050653531725548,3.3696785909494746
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,135.0,1.6845389198164873,0.2397729802330956,132.705126950366,0.9980774668772272,0.04390000000000185,1.017293024786392,2.073584075901247,1.9113446196543507,1.8602369392397073
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,137.5,0.914345252623419,0.23506879635620861,132.705126950366,0.9980774668772272,0.04390000000000185,1.0361317845046587,1.2879444854400204,1.062012388419295,1.0572921171644953
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,140.0,0.685,0.2667622990334407,132.705126950366,0.9980774668772272,0.04390000000000185,1.0549705442229251,0.7557463192188798,0.5309843344796435,0.5840700949798324
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,143.0,0.3349999999999999,0.26942406816072767,132.705126950366,0.9980774668772272,0.04390000000000185,1.077577055884845,0.3693623817055878,0.19962867402887077,0.27003868650759116
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,146.0,0.18,0.2810298568932339,132.705126950366,0.9980774668772272,0.04390000000000185,1.1001835675467648,0.16609882645129911,0.06372210650699985,0.12713704789262387
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,149.0,0.115,0.3011371747860685,132.705126950366,0.9980774668772272,0.04390000000000185,1.1227900792086847,0.06878752296909907,0.017262042340650555,0.067122304568836
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,152.0,0.075,0.3199215009162203,132.705126950366,0.9980774668772272,0.04390000000000185,1.1453965908706045,0.026279797210238865,0.003977557885583396,0.024049481862996536
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,155.0,0.065,0.3505543322138488,132.705126950366,0.9980774668772272,0.04390000000000185,1.1680031025325244,0.009282971416400967,0.0007827609440231127,0.009297896473701208
2025-04-01,XOP,2025-04-17,0.043835616438356165,14d,160.0,0.055,0.40093217622935773,132.705126950366,0.9980774668772272,0.04390000000000185,1.2056806219690572,0.0013866198881838379,3.723825407936102e-05,0.007386542627071258
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,105.0,27.84075979807192,0.07822343749999999,132.94475763742622,0.9962784490492408,0.043899999999998746,0.7898017331857597,27.84442992917931,27.83064713613956,27.9188642564483
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,110.0,23.079367552825715,0.3745050390573218,132.94475763742622,0.9962784490492408,0.043899999999998746,0.8274113395279388,22.885150189069535,23.00377740145136,23.040508295995703
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,113.0,20.160532205677992,0.34908848773855716,132.94475763742622,0.9962784490492408,0.043899999999998746,0.8499771033332462,19.940081021018596,20.160202259872232,20.162071895384198
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,116.0,17.28169685853027,0.3263046022986993,132.94475763742622,0.9962784490492408,0.043899999999998746,0.8725428671385537,17.048396923401867,17.369069499794684,17.341734747253827
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,119.0,14.757861511382549,0.34560068926140664,132.94475763742622,0.9962784490492408,0.043899999999998746,0.8951086309438611,14.251889768835813,14.6453765450984,14.60453857803911
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,122.0,11.974026164234829,0.3124500404877588,132.94475763742622,0.9962784490492408,0.043899999999998746,0.9176743947491685,11.606174086176589,12.014282855345723,11.980993867053062
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,124.5,9.8,0.29275964874643834,132.94475763742622,0.9962784490492408,0.043899999999998746,0.936479197920258,9.562229388485797,9.923093830405652,9.91277243223768
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,127.0,7.925000000000001,0.28810083799790587,132.94475763742622,0.9962784490492408,0.043899999999998746,0.9552840010913475,7.702489269457107,7.9630446493794125,7.980200212806259
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,130.0,5.923798571840902,0.28235880900118493,132.94475763742622,0.9962784490492408,0.043899999999998746,0.977849764896655,5.754205864939349,5.847887788593943,5.885432740420034
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,132.0,4.725,0.27625126183088866,132.94475763742622,0.9962784490492408,0.043899999999998746,0.9928936074335265,4.641350600900424,4.617329360060579,4.654037331532302
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,135.0,3.0774063265946987,0.25901858120877297,132.94475763742622,0.9962784490492408,0.043899999999998746,1.015459371238834,3.2561155607586203,3.082410604140464,3.0959566211521565
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,138.0,1.988570979446977,0.25590070597287273,132.94475763742622,0.9962784490492408,0.043899999999998746,1.0380251350441414,2.1957219450630396,1.9341192157084202,1.917828448193541
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,140.0,1.321014081348495,0.24424735554773366,132.94475763742622,0.9962784490492408,0.043899999999998746,1.053068977581013,1.6512097754823725,1.37014619427665,1.3433517243512754
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,143.0,0.6321787342007728,0.228311124525778,132.94475763742622,0.9962784490492408,0.043899999999998746,1.0756347413863203,1.0411833348071162,0.7793990619962164,0.7534205997316821
2025-04-01,XOP,2025-05-02,0.08493150684931507,28d,146.0,0.3433433870530518,0.23007376625631007,132.94475763742622,0.9962784490492408,0.043899999999998746,1.098200505191628,0.6306462843624268,0.42311029124882016,0.4056983339588264
