date,act_symbol,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,mid,tau_days,tau_years,S,r,DF,PV_div,F,n_pairs_atm,alpha_hat,alpha_used,C_eur,moneyness_F,lower_bound,upper_bound,upper_from_put,C_eur_pre,P_A
2025-01-02,SPY,2025-01-17,660.0,0.01,0.02,0.2095,0.0027,0.0003,-0.007,0.0099,0.0006,0.015,15,0.0410958904109589,579.5617065429688,0.044000000000000004,0.9981934146652851,0.0,580.6106291908445,3.0,0.0,0.0,0.015,1.1367342704693415,0.0,0.015,-4.0709471361194005,0.015,75.17500000000001
2025-01-02,SPY,2025-01-17,670.0,0.01,0.01,0.3959,0.0515,0.0022,-0.1671,0.1253,0.0119,0.01,15,0.0410958904109589,579.5617065429688,0.044000000000000004,0.9981934146652851,0.0,580.6106291908445,3.0,0.0,0.0,0.01,1.1539575169916043,0.0,0.01,-4.052881282772262,0.01,85.17500000000001
2025-01-02,SPY,2025-01-17,685.0,0.01,0.01,0.4475,0.0468,0.0018,-0.1747,0.1161,0.0108,0.01,15,0.0410958904109589,579.5617065429688,0.044000000000000004,0.9981934146652851,0.0,580.6106291908445,3.0,0.0,0.0,0.01,1.1797923867749984,0.0,0.01,-4.0257825027515395,0.01,100.17500000000001
2025-01-02,SPY,2025-01-17,700.0,0.0,0.01,0.4969,0.0431,0.0015,-0.1814,0.1087,0.0099,0.005,15,0.0410958904109589,579.5617065429688,0.044000000000000004,0.9981934146652851,0.0,580.6106291908445,3.0,0.0,0.0,0.005,1.2056272565583925,0.0,0.005,-3.998683722730803,0.005,115.17500000000001
2025-01-02,SPY,2025-01-31,468.0,118.83,119.45,0.4144,0.9762,0.0007,-0.1004,0.0895,0.3594,119.14,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,113.51992681242562,0.8046887405870502,113.19492681242562,113.51992681242562,113.51992681242562,119.14,0.325
2025-01-02,SPY,2025-01-31,482.0,104.95,105.56,0.3745,0.9716,0.001,-0.1053,0.1044,0.3683,105.255,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,99.62878382903331,0.828760625989227,99.2437838290333,99.62878382903331,99.62878382903331,105.255,0.385
2025-01-02,SPY,2025-01-31,497.0,90.1,90.69,0.3322,0.9649,0.0013,-0.1108,0.1248,0.377,90.395,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,84.76613063254155,0.8545519317772734,84.29613063254155,84.76613063254155,84.76613063254155,90.395,0.47
2025-01-02,SPY,2025-01-31,512.0,75.4,75.57,0.285,0.9582,0.0018,-0.1118,0.1446,0.3857,75.485,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,69.95347743604978,0.88034323756532,69.34847743604978,69.95347743604978,69.95347743604978,75.485,0.605
2025-01-02,SPY,2025-01-31,526.0,61.69,61.86,0.252,0.9419,0.0027,-0.1237,0.1891,0.3891,61.775,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,56.24233445265746,0.9044151229674966,55.39733445265746,56.24233445265746,56.24233445265746,61.775,0.845
2025-01-02,SPY,2025-01-31,538.0,50.12,50.28,0.2268,0.9175,0.004,-0.139,0.2489,0.3869,50.2,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,44.669211895464045,0.9250481675979338,43.43921189546405,44.669211895464045,44.669211895464045,50.2,1.23
2025-01-02,SPY,2025-01-31,550.0,38.86,39.01,0.2045,0.8754,0.006,-0.1596,0.337,0.3763,38.935,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,33.40108933827064,0.945681212228371,31.481089338270635,33.40108933827064,33.40108933827064,38.935,1.92
2025-01-02,SPY,2025-01-31,561.0,29.03,29.16,0.1864,0.8116,0.0087,-0.1813,0.4439,0.3544,29.095,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,23.57947699417667,0.9645948364729384,20.51947699417667,23.57947699417667,23.57947699417667,29.095,3.06
2025-01-02,SPY,2025-01-31,573.0,19.22,19.32,0.1685,0.7013,0.0124,-0.2001,0.5715,0.3109,19.27,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,13.79635443698326,0.9852278811033757,8.56135443698326,13.79635443698326,13.79635443698326,19.27,5.234999999999999
2025-01-02,SPY,2025-01-31,585.0,10.84,10.91,0.1504,0.5391,0.0159,-0.1964,0.6545,0.2421,10.875,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,5.523231879789846,1.005860925733813,0.0,5.523231879789846,5.523231879789846,10.875,8.92
2025-01-02,SPY,2025-01-31,596.0,5.03,5.07,0.1334,0.3485,0.0167,-0.1577,0.6099,0.1581,5.050000000000001,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.03161953569588505,1.0247745499783802,0.0,0.03161953569588505,0.03161953569588505,5.050000000000001,14.39
2025-01-02,SPY,2025-01-31,608.0,1.49,1.52,0.1189,0.1502,0.0118,-0.0865,0.385,0.0686,1.505,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,1.505,1.0454075946088175,0.0,1.505,-2.7665030214975275,1.505,23.55
2025-01-02,SPY,2025-01-31,620.0,0.32,0.33,0.1125,0.0433,0.0049,-0.0316,0.1517,0.0199,0.325,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.325,1.0660406392392545,0.0,0.325,-3.0996255786909472,0.325,35.175
2025-01-02,SPY,2025-01-31,630.0,0.1,0.11,0.1157,0.0155,0.002,-0.0136,0.0646,0.0071,0.10500000000000001,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.10500000000000001,1.0832348430979521,0.0,0.10500000000000001,-3.0647277096854566,0.10500000000000001,45.175
2025-01-02,SPY,2025-01-31,645.0,0.04,0.05,0.1334,0.0063,0.0008,-0.0071,0.0296,0.0029,0.045,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.045,1.1090261488859987,0.0,0.045,-3.0123809061772207,0.045,60.175
2025-01-02,SPY,2025-01-31,660.0,0.02,0.03,0.1521,0.0033,0.0003,-0.0044,0.0164,0.0015,0.025,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.025,1.1348174546740453,0.0,0.025,-2.9600341026689705,0.025,75.17500000000001
2025-01-02,SPY,2025-01-31,670.0,0.02,0.03,0.1694,0.003,0.0003,-0.0045,0.0151,0.0013,0.025,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.025,1.152011658532743,0.0,0.025,-2.92513623366348,0.025,85.17500000000001
2025-01-02,SPY,2025-01-31,685.0,0.01,0.02,0.1906,0.0021,0.0002,-0.0038,0.0113,0.001,0.015,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.015,1.1778029643207895,0.0,0.015,-2.872789430155251,0.015,100.17500000000001
2025-01-02,SPY,2025-01-31,700.0,0.01,0.02,0.2145,0.0019,0.0001,-0.0039,0.0103,0.0009,0.015,29,0.07945205479452055,579.5617065429688,0.044000000000000004,0.9965102130994511,0.0,581.5913363701059,3.0,0.0,0.0,0.015,1.2035942701088358,0.0,0.015,-2.820442626647022,0.015,115.17500000000001
2025-01-02,SPY,2025-02-28,470.0,118.53,119.81,0.3223,0.9659,0.0009,-0.0937,0.1712,0.697,119.17,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,113.62511611142486,0.8054044723138323,112.78011611142486,113.62511611142486,113.62511611142486,119.17,0.845
2025-01-02,SPY,2025-02-28,480.0,108.74,110.03,0.3048,0.9598,0.0012,-0.0986,0.1964,0.7067,109.38499999999999,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,103.8085929107537,0.8225407376822117,102.84859291075371,103.8085929107537,103.8085929107537,109.38499999999999,0.96
2025-01-02,SPY,2025-02-28,495.0,94.18,95.34,0.2785,0.9481,0.0016,-0.1064,0.2426,0.7188,94.76,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,89.15130810974699,0.8482451357347809,87.95130810974699,89.15130810974699,89.15130810974699,94.76,1.2
2025-01-02,SPY,2025-02-28,512.0,78.44,78.61,0.2559,0.9236,0.0024,-0.1214,0.3292,0.7218,78.525,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,72.71271866860604,0.8773767868610258,71.06771866860605,72.71271866860604,72.71271866860604,78.525,1.645
2025-01-02,SPY,2025-02-28,526.0,65.13,65.29,0.2326,0.8982,0.0032,-0.1309,0.4087,0.7194,65.21000000000001,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,59.39858618766644,0.901367558376757,57.16358618766644,59.39858618766644,59.39858618766644,65.21000000000001,2.2350000000000003
2025-01-02,SPY,2025-02-28,538.0,53.98,54.14,0.2142,0.8661,0.0043,-0.1403,0.4972,0.7074,54.06,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,48.255758346861064,0.9219310768188124,45.24575834686107,48.255758346861064,48.255758346861064,54.06,3.01
2025-01-02,SPY,2025-02-28,550.0,43.2,43.35,0.1969,0.8201,0.0057,-0.1498,0.6048,0.6822,43.275000000000006,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,37.47293050605569,0.9424945952608677,33.32793050605569,37.47293050605569,37.47293050605569,43.275000000000006,4.145
2025-01-02,SPY,2025-02-28,561.0,33.78,33.91,0.1816,0.7616,0.0073,-0.1567,0.7149,0.6434,33.845,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,28.09325498531743,0.961344487166085,22.403254985317428,28.09325498531743,28.09325498531743,33.845,5.6899999999999995
2025-01-02,SPY,2025-02-28,573.0,24.23,24.35,0.1655,0.674,0.0093,-0.1595,0.8324,0.5783,24.29,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,18.645427144512052,0.9819080056081403,10.485427144512052,18.645427144512052,18.645427144512052,24.29,8.16
2025-01-02,SPY,2025-02-28,585.0,15.81,15.88,0.1501,0.5565,0.0113,-0.1525,0.9128,0.484,15.845,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,10.397599303706675,1.0024715240501956,0.0,10.397599303706675,10.397599303706675,15.845,11.83
2025-01-02,SPY,2025-02-28,596.0,9.42,9.46,0.1362,0.4227,0.0124,-0.133,0.905,0.3717,9.440000000000001,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,4.132923782968417,1.021321415955413,0.0,4.132923782968417,4.132923782968417,9.440000000000001,16.490000000000002
2025-01-02,SPY,2025-02-28,608.0,4.42,4.46,0.1228,0.2637,0.0114,-0.0971,0.7556,0.2341,4.4399999999999995,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,4.4399999999999995,1.041884934397468,0.0,4.4399999999999995,-0.09490405783695977,4.4399999999999995,24.18
2025-01-02,SPY,2025-02-28,620.0,1.7,1.72,0.1139,0.1316,0.008,-0.0572,0.4935,0.1176,1.71,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,1.71,1.0624484528395235,0.0,1.71,-0.9577318986423364,1.71,35.235
2025-01-02,SPY,2025-02-28,631.0,0.6,0.62,0.1092,0.0574,0.0045,-0.0289,0.2662,0.0515,0.61,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.61,1.0812983447447408,0.0,0.61,-0.9424074193806007,0.61,46.175
2025-01-02,SPY,2025-02-28,643.0,0.19,0.21,0.1089,0.0217,0.002,-0.0127,0.12,0.0195,0.2,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.2,1.1018618631867962,0.0,0.2,-0.7552352601859695,0.2,58.28
2025-01-02,SPY,2025-02-28,660.0,0.07,0.08,0.1192,0.0083,0.0008,-0.0059,0.0524,0.0074,0.07500000000000001,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.07500000000000001,1.1309935143130412,0.0,0.07500000000000001,-0.7438247013269148,0.07500000000000001,75.17500000000001
2025-01-02,SPY,2025-02-28,670.0,0.05,0.06,0.1282,0.0058,0.0005,-0.0046,0.0385,0.0052,0.055,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.055,1.1481297796814205,0.0,0.055,-0.6753479019980517,0.055,85.17500000000001
2025-01-02,SPY,2025-02-28,685.0,0.03,0.04,0.1406,0.0035,0.0003,-0.0032,0.0247,0.0032,0.035,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.035,1.1738341777339896,0.0,0.035,-0.5726327030047713,0.035,100.17500000000001
2025-01-02,SPY,2025-02-28,700.0,0.02,0.03,0.1535,0.0024,0.0002,-0.0024,0.0174,0.0021,0.025,57,0.15616438356164383,579.5617065429688,0.044000000000000004,0.9931523200671146,0.0,583.5577230527977,3.0,0.0,0.0,0.025,1.1995385757865589,0.0,0.025,-0.4699175040114909,0.025,115.17500000000001
2025-01-03,SPY,2025-01-17,475.0,117.5,117.91,0.5067,0.9889,0.0005,-0.1282,0.0343,0.1792,117.705,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,112.68782540646791,0.8081267096771017,112.59282540646791,112.68782540646791,112.68782540646791,117.705,0.095
2025-01-03,SPY,2025-01-17,490.0,102.56,102.95,0.45,0.9864,0.0006,-0.1333,0.0408,0.1844,102.755,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,97.73260218122809,0.8336465005090101,97.6176021812281,97.73260218122809,97.73260218122809,102.755,0.11499999999999999
2025-01-03,SPY,2025-01-17,505.0,87.6,87.99,0.3905,0.9837,0.0009,-0.1357,0.0477,0.1895,87.79499999999999,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,82.77737895598827,0.8591662913409186,82.64237895598826,82.77737895598827,82.77737895598827,87.79499999999999,0.135
2025-01-03,SPY,2025-01-17,520.0,72.65,73.04,0.3326,0.9795,0.0012,-0.1391,0.0576,0.1943,72.845,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,67.84215573074843,0.8846860821728271,67.66715573074843,67.84215573074843,67.84215573074843,72.845,0.175
2025-01-03,SPY,2025-01-17,535.0,57.78,57.97,0.2708,0.975,0.0018,-0.138,0.0682,0.199,57.875,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,52.90693250550861,0.9102058730047355,52.6919325055086,52.90693250550861,52.90693250550861,57.875,0.215
2025-01-03,SPY,2025-01-17,545.0,47.86,48.04,0.2362,0.967,0.0027,-0.1449,0.0858,0.201,47.95,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,42.97345035534872,0.9272190668926745,42.70845035534872,42.97345035534872,42.97345035534872,47.95,0.265
2025-01-03,SPY,2025-01-17,556.0,37.02,37.19,0.2012,0.9497,0.0044,-0.159,0.1204,0.2013,37.105000000000004,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,32.13161999017284,0.9459335801694074,31.72661999017284,32.13161999017284,32.13161999017284,37.105000000000004,0.405
2025-01-03,SPY,2025-01-17,568.0,25.51,25.68,0.1723,0.8992,0.0088,-0.1958,0.2047,0.1942,25.595,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,20.611441409980976,0.9663494128349343,19.746441409980978,20.611441409980976,20.611441409980976,25.595,0.865
2025-01-03,SPY,2025-01-17,580.0,14.89,15.01,0.1498,0.7739,0.0173,-0.2473,0.3486,0.1698,14.95,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,9.991262829789115,0.986765245500461,7.766262829789115,9.991262829789115,9.991262829789115,14.95,2.225
2025-01-03,SPY,2025-01-17,592.0,6.28,6.33,0.1291,0.5229,0.0266,-0.2544,0.4615,0.1162,6.305,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,1.4360842495972523,1.0071810781659878,0.0,1.4360842495972523,1.4360842495972523,6.305,5.65
2025-01-03,SPY,2025-01-17,604.0,1.3,1.33,0.1091,0.1906,0.0215,-0.138,0.3151,0.0427,1.315,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,1.315,1.0275969108315146,0.0,1.315,-3.0790943305946126,1.315,13.115
2025-01-03,SPY,2025-01-17,616.0,0.11,0.12,0.101,0.026,0.0051,-0.0273,0.07,0.0058,0.11499999999999999,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.11499999999999999,1.0480127434970414,0.0,0.11499999999999999,-3.6492729107864754,0.11499999999999999,24.525
2025-01-03,SPY,2025-01-17,627.0,0.02,0.03,0.1138,0.0059,0.0012,-0.0084,0.0195,0.0013,0.025,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.025,1.0667272567737742,0.0,0.025,-3.841103275962354,0.025,35.315
2025-01-03,SPY,2025-01-17,640.0,0.01,0.02,0.1464,0.0038,0.0006,-0.0072,0.0132,0.0008,0.015,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.015,1.0888444088280949,0.0,0.015,-3.8196300711702023,0.015,48.315
2025-01-03,SPY,2025-01-17,650.0,0.01,0.02,0.1726,0.0033,0.0005,-0.0074,0.0116,0.0007,0.015,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.015,1.1058576027160338,0.0,0.015,-3.803112221330089,0.015,58.315
2025-01-03,SPY,2025-01-17,665.0,0.01,0.01,0.1726,0.0003,0.0,-0.0009,0.0014,0.0,0.01,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.01,1.1313773935479423,0.0,0.01,-3.778335446569912,0.01,73.315
2025-01-03,SPY,2025-01-17,680.0,0.01,0.01,0.1726,0.0,0.0,0.0,0.0001,0.0,0.01,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.01,1.1568971843798508,0.0,0.01,-3.753558671809742,0.01,88.315
2025-01-03,SPY,2025-01-17,695.0,0.01,0.01,0.1726,0.0,0.0,0.0,0.0,0.0,0.01,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.01,1.1824169752117593,0.0,0.01,-3.728781897049572,0.01,103.315
2025-01-03,SPY,2025-01-17,710.0,0.01,0.01,0.1726,0.0,0.0,0.0,0.0,0.0,0.01,14,0.038356164383561646,586.8082275390625,0.0431,0.9983482150159886,0.0,587.7791122505936,3.0,0.0,0.0,0.01,1.2079367660436677,0.0,0.01,-3.704005122289402,0.01,118.315
2025-01-03,SPY,2025-01-31,474.0,119.47,120.06,0.4052,0.9806,0.0007,-0.1168,0.078,0.3531,119.765,28,0.07671232876712329,586.8082275390625,0.0431,0.9966991584256105,0.0,588.7516033082509,3.0,0.0,0.0,114.60782644532316,0.8050933489379039,114.37282644532316,114.60782644532316,114.60782644532316,119.765,0.235
2025-01-03,SPY,2025-01-31,488.0,105.56,106.15,0.3647,0.977,0.0009,-0.1205,0.0901,0.3621,105.855,28,0.07671232876712329,586.8082275390625,0.0431,0.9966991584256105,0.0,588.7516033082509,3.0,0.0,0.0,100.69403822736462,0.8288724773875467,100.41903822736461,100.69403822736462,100.69403822736462,105.855,0.275
2025-01-03,SPY,2025-01-31,503.0,90.68,91.26,0.3225,0.9715,0.0012,-0.1251,0.1075,0.3711,90.97,28,0.07671232876712329,586.8082275390625,0.0431,0.9966991584256105,0.0,588.7516033082509,3.0,0.0,0.0,85.80355085098044,0.8543501150121638,85.46855085098045,85.80355085098044,85.80355085098044,90.97,0.335
2025-01-03,SPY,2025-01-31,518.0,75.93,76.11,0.274,0.9669,0.0016,-0.124,0.1214,0.3805,76.02000000000001,28,0.07671232876712329,586.8082275390625,0.0431,0.9966991584256105,0.0,588.7516033082509,3.0,0.0,0.0,70.95306347459629,0.879827752636781,70.51806347459629,70.95306347459629,70.95306347459629,76.02000000000001,0.435
