date,symbol,expiration,tau,bucket,strike,C_mid,sigma_mkt_b76,F,DF,r,moneyness_F,price_BS,price_JD,price_SV
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,469.0,89.71781798802303,0.42598582633864124,558.642870623176,0.9984376600818406,0.0439000000000003,0.8395345661116594,89.50281823877852,89.51375457141015,89.31055465991706
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,477.0,81.7603167073683,0.3973159136855975,558.642870623176,0.9984376600818406,0.0439000000000003,0.8538549851498115,81.51532049587559,81.54096657327062,81.58264424847607
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,491.0,67.86218946622253,0.34890847599841657,558.642870623176,0.9984376600818406,0.0439000000000003,0.8789157184665775,67.53741584379762,67.63814975075158,67.82028300753451
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,505.0,54.03406222507677,0.3033675732376053,558.642870623176,0.9984376600818406,0.0439000000000003,0.9039764517833434,53.56532165616958,53.83024642609386,53.82213994848762
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,515.0,44.25968562425836,0.27395969533603637,558.642870623176,0.9984376600818406,0.0439000000000003,0.9218769755810333,43.61844080376962,44.0951591602412,44.5495263562241
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,527.0,32.853433703276266,0.24620089596156033,558.642870623176,0.9984376600818406,0.0439000000000003,0.9433576041382613,31.889327098629607,32.882334744080325,32.82364602053717
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,539.0,22.13718178229418,0.2227241948885843,558.642870623176,0.9984376600818406,0.0439000000000003,0.9648382326954893,20.94016786218048,22.393926180526698,22.0667987148989
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,550.0,13.339367521393935,0.19974616982769222,558.642870623176,0.9984376600818406,0.0439000000000003,0.9845288088729482,12.479028984123381,13.319515840785018,13.424162841102884
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,560.0,6.584990920575527,0.17225821226742113,558.642870623176,0.9984376600818406,0.0439000000000003,1.0024293326706382,6.783928771759104,6.2541580535648915,6.355536454147535
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,570.0,1.4706143197571198,0.12558479734044523,558.642870623176,0.9984376600818406,0.0439000000000003,1.020329856468328,3.1614369972824514,1.886788309799824,1.8903899739691976
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,585.0,0.66,0.17266128061618655,558.642870623176,0.9984376600818406,0.0439000000000003,1.047180642164863,0.7302873944845769,0.10149034458689697,0.45639081206891585
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,595.0,0.125,0.16175899888612333,558.642870623176,0.9984376600818406,0.0439000000000003,1.065081165962553,0.21954357943884312,0.006145205108583749,0.09970164068787529
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,605.0,0.035,0.16785132854990664,558.642870623176,0.9984376600818406,0.0439000000000003,1.0829816897602431,0.05493830303538183,0.00018241231584855867,-0.25934680752636285
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,615.0,0.015,0.18155291437432164,558.642870623176,0.9984376600818406,0.0439000000000003,1.100882213557933,0.011450409518231772,2.662791325438549e-06,0.009870291154343158
2025-04-01,SPY,2025-04-14,0.03561643835616438,14d,630.0,0.015,0.2220851248063147,558.642870623176,0.9984376600818406,0.0439000000000003,1.127732999254468,0.0007782233596548118,1.2852814043134567e-09,0.18518761094233124
2025-04-01,SPY,2025-04-30,0.07945205479452055,28d,450.0,109.8019217922169,0.38733235398735855,559.7189488417678,0.9965181306093096,0.043900000000000404,0.8039749251498268,109.3369289912133,109.35244626559064,109.33899936445816
2025-04-01,SPY,2025-04-30,0.07945205479452055,28d,465.0,94.96414983307726,0.34902260729726403,559.7189488417678,0.9965181306093096,0.043900000000000404,0.8307740893214878,94.38935007593892,94.5007409495628,94.85203302730253
2025-04-01,SPY,2025-04-30,0.07945205479452055,28d,475.0,85.10896852698416,0.32492535977754744,559.7189488417678,0.9965181306093096,0.043900000000000404,0.8486401987692617,84.42532996925131,84.6476960836691,84.73008510717992
2025-04-01,SPY,2025-04-30,0.07945205479452055,28d,490.0,70.41119656784451,0.29040974537227304,559.7189488417678,0.9965181306093096,0.043900000000000404,0.8754393629409225,69.49223997386737,69.99910508184774,70.4250338667233
2025-04-01,SPY,2025-04-30,0.07945205479452055,28d,505.0,55.93342460870487,0.2597139020495117,559.7189488417678,0.9965181306093096,0.043900000000000404,0.9022385271125835,54.64989629125478,55.68551224733182,55.81027986046454
